algorithm,params,run-id,accuracy,TPR,TNR,BCR,MCC,DIbinary,DIavgall,CV,W-accuracy,H-accuracy,B-accuracy,Race-accuracy,H-accuracy_over_W-accuracy,B-accuracy_over_W-accuracy,Race-accuracyRatio,diff:W-accuracytoH-accuracy,diff:W-accuracytoB-accuracy,Race-accuracyDiff,W-TPR,H-TPR,B-TPR,Race-TPR,H-TPR_over_W-TPR,B-TPR_over_W-TPR,Race-TPRRatio,diff:W-TPRtoH-TPR,diff:W-TPRtoB-TPR,Race-TPRDiff,W-TNR,H-TNR,B-TNR,Race-TNR,H-TNR_over_W-TNR,B-TNR_over_W-TNR,Race-TNRRatio,diff:W-TNRtoH-TNR,diff:W-TNRtoB-TNR,Race-TNRDiff,W-FPR,H-FPR,B-FPR,Race-FPR,H-FPR_over_W-FPR,B-FPR_over_W-FPR,Race-FPRRatio,diff:W-FPRtoH-FPR,diff:W-FPRtoB-FPR,Race-FPRDiff,W-FNR,H-FNR,B-FNR,Race-FNR,H-FNR_over_W-FNR,B-FNR_over_W-FNR,Race-FNRRatio,diff:W-FNRtoH-FNR,diff:W-FNRtoB-FNR,Race-FNRDiff,W-calibration+,H-calibration+,B-calibration+,Race-calibration+,H-calibration+_over_W-calibration+,B-calibration+_over_W-calibration+,Race-calibration+Ratio,diff:W-calibration+toH-calibration+,diff:W-calibration+toB-calibration+,Race-calibration+Diff,W-calibration-,H-calibration-,B-calibration-,Race-calibration-,H-calibration-_over_W-calibration-,B-calibration-_over_W-calibration-,Race-calibration-Ratio,diff:W-calibration-toH-calibration-,diff:W-calibration-toB-calibration-,Race-calibration-Diff
Feldman-SVM,lambda=1.0,8,0.6296296296296297,1.0,0.2857142857142857,0.6428571428571428,0.4018590340278711,0.9615384615384616,0.9615384615384616,0.9666666666666667,0.7333333333333333,0.5,0.5,0.5777777777777778,0.6818181818181819,0.6818181818181819,0.6818181818181819,0.7666666666666667,0.7666666666666667,0.7666666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.25,0.25,0.27777777777777773,0.75,0.75,0.75,0.9166666666666667,0.9166666666666667,0.9166666666666667,0.6666666666666667,0.75,0.75,0.7222222222222223,1.1249999999999998,1.1249999999999998,1.1249999999999998,1.0833333333333333,1.0833333333333333,1.0833333333333333,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6923076923076923,0.4,0.4,0.49743589743589745,0.5777777777777778,0.5777777777777778,0.5777777777777778,0.7076923076923077,0.7076923076923077,0.7076923076923077,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Feldman-SVM,lambda=1.0,9,0.7037037037037037,0.5384615384615384,0.8571428571428571,0.6978021978021978,0.41931393468876726,0.625,0.625,0.85,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.7222222222222222,1.0,1.2500000000000002,1.125,1.0,1.1666666666666667,1.0833333333333335,0.5555555555555556,0.5,0.5,0.5185185185185185,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.8333333333333334,0.75,1.0,0.8611111111111112,0.8999999999999999,1.2,1.0499999999999998,0.9166666666666666,1.1666666666666665,1.0416666666666665,0.16666666666666663,0.25,0.0,0.13888888888888887,1.5000000000000004,0.0,0.7500000000000002,1.0833333333333335,0.8333333333333334,0.9583333333333335,0.4444444444444444,0.5,0.5,0.48148148148148145,1.125,1.125,1.125,1.0555555555555556,1.0555555555555556,1.0555555555555556,0.8333333333333334,0.5,1.0,0.7777777777777778,0.6,1.2,0.8999999999999999,0.6666666666666666,1.1666666666666665,0.9166666666666665,0.4444444444444444,0.25,0.2,0.2981481481481481,0.5625,0.45000000000000007,0.5062500000000001,0.8055555555555556,0.7555555555555555,0.7805555555555556
Feldman-GaussianNB,lambda=1.0,0,0.8518518518518519,0.8461538461538461,0.8571428571428571,0.8516483516483516,0.7032967032967034,1.0714285714285714,1.0714285714285714,1.0333333333333332,0.8666666666666667,0.8333333333333334,0.8333333333333334,0.8444444444444446,0.9615384615384616,0.9615384615384616,0.9615384615384616,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.7777777777777778,1.0,1.0,0.9259259259259259,1.2857142857142856,1.2857142857142856,1.2857142857142856,1.2222222222222223,1.2222222222222223,1.2222222222222223,1.0,0.75,0.75,0.8333333333333334,0.75,0.75,0.75,0.75,0.75,0.75,0.0,0.25,0.25,0.16666666666666666,0.0,0.0,1.0,1.25,1.25,1.25,0.2222222222222222,0.0,0.0,0.07407407407407407,0.0,0.0,1.0,0.7777777777777778,0.7777777777777778,0.7777777777777778,1.0,0.6666666666666666,0.6666666666666666,0.7777777777777777,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.25,0.0,0.0,0.08333333333333333,0.0,0.0,1.0,0.75,0.75,0.75
Feldman-GaussianNB,lambda=1.0,1,0.8518518518518519,0.7692307692307693,0.9285714285714286,0.848901098901099,0.7095968730749328,1.0416666666666667,1.0416666666666665,1.0166666666666666,0.8,1.0,0.8333333333333334,0.8777777777777778,1.25,1.0416666666666667,1.1458333333333335,1.2,1.0333333333333332,1.1166666666666667,0.6666666666666666,1.0,1.0,0.8888888888888888,1.5,1.5,1.5,1.3333333333333335,1.3333333333333335,1.3333333333333335,1.0,1.0,0.75,0.9166666666666666,1.0,0.75,0.875,1.0,0.75,0.875,0.0,0.0,0.25,0.08333333333333333,1.0,0.0,0.5,1.0,1.25,1.125,0.33333333333333337,0.0,0.0,0.11111111111111112,0.0,0.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6666666666666666,0.8888888888888888,1.0,0.6666666666666666,0.8333333333333333,1.0,0.6666666666666666,0.8333333333333333,0.3333333333333333,0.0,0.0,0.1111111111111111,0.0,0.0,1.0,0.6666666666666667,0.6666666666666667,0.6666666666666667
Feldman-GaussianNB,lambda=1.0,2,0.8518518518518519,0.8461538461538461,0.8571428571428571,0.8516483516483516,0.7032967032967034,1.0714285714285714,1.0714285714285714,1.0333333333333332,0.8666666666666667,0.8333333333333334,0.8333333333333334,0.8444444444444446,0.9615384615384616,0.9615384615384616,0.9615384615384616,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.7777777777777778,1.0,1.0,0.9259259259259259,1.2857142857142856,1.2857142857142856,1.2857142857142856,1.2222222222222223,1.2222222222222223,1.2222222222222223,1.0,0.75,0.75,0.8333333333333334,0.75,0.75,0.75,0.75,0.75,0.75,0.0,0.25,0.25,0.16666666666666666,0.0,0.0,1.0,1.25,1.25,1.25,0.2222222222222222,0.0,0.0,0.07407407407407407,0.0,0.0,1.0,0.7777777777777778,0.7777777777777778,0.7777777777777778,1.0,0.6666666666666666,0.6666666666666666,0.7777777777777777,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.25,0.0,0.0,0.08333333333333333,0.0,0.0,1.0,0.75,0.75,0.75
Feldman-GaussianNB,lambda=1.0,3,0.8148148148148148,1.0,0.6428571428571429,0.8214285714285714,0.6813851438692469,1.0,1.0,1.0,0.9333333333333333,0.6666666666666666,0.6666666666666666,0.7555555555555555,0.7142857142857142,0.7142857142857142,0.7142857142857142,0.7333333333333333,0.7333333333333333,0.7333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.5,0.5,0.6111111111111112,0.6,0.6,0.6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.16666666666666663,0.5,0.5,0.38888888888888884,3.000000000000001,3.000000000000001,3.000000000000001,1.3333333333333335,1.3333333333333335,1.3333333333333335,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.5,0.5,0.6333333333333333,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.6,0.6,0.6,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Feldman-GaussianNB,lambda=1.0,4,0.8518518518518519,0.6923076923076923,1.0,0.8461538461538461,0.7337993857053428,1.0,1.0,1.0,0.7333333333333333,1.0,1.0,0.9111111111111111,1.3636363636363638,1.3636363636363638,1.3636363636363638,1.2666666666666666,1.2666666666666666,1.2666666666666666,0.5555555555555556,1.0,1.0,0.8518518518518517,1.7999999999999998,1.7999999999999998,1.7999999999999998,1.4444444444444444,1.4444444444444444,1.4444444444444444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4444444444444444,0.0,0.0,0.14814814814814814,0.0,0.0,1.0,0.5555555555555556,0.5555555555555556,0.5555555555555556,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.0,0.0,0.13333333333333333,0.0,0.0,1.0,0.6,0.6,0.6
Feldman-GaussianNB,lambda=1.0,5,0.8888888888888888,0.7692307692307693,1.0,0.8846153846153846,0.7959171834405434,0.8333333333333333,0.8333333333333333,0.9333333333333333,0.8,1.0,1.0,0.9333333333333332,1.25,1.25,1.25,1.2,1.2,1.2,0.6666666666666666,1.0,1.0,0.8888888888888888,1.5,1.5,1.5,1.3333333333333335,1.3333333333333335,1.3333333333333335,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.33333333333333337,0.0,0.0,0.11111111111111112,0.0,0.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.1111111111111111,0.0,0.0,1.0,0.6666666666666667,0.6666666666666667,0.6666666666666667
Feldman-GaussianNB,lambda=1.0,6,0.7777777777777778,0.7692307692307693,0.7857142857142857,0.7774725274725275,0.554945054945055,1.4583333333333333,1.4583333333333333,1.1833333333333333,0.8,0.6666666666666666,0.8333333333333334,0.7666666666666667,0.8333333333333333,1.0416666666666667,0.9375,0.8666666666666666,1.0333333333333332,0.95,0.6666666666666666,1.0,1.0,0.8888888888888888,1.5,1.5,1.5,1.3333333333333335,1.3333333333333335,1.3333333333333335,1.0,0.5,0.75,0.75,0.5,0.75,0.625,0.5,0.75,0.625,0.0,0.5,0.25,0.25,0.0,0.0,1.0,1.5,1.25,1.375,0.33333333333333337,0.0,0.0,0.11111111111111112,0.0,0.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.5,0.6666666666666666,0.7222222222222222,0.5,0.6666666666666666,0.5833333333333333,0.5,0.6666666666666666,0.5833333333333333,0.3333333333333333,0.0,0.0,0.1111111111111111,0.0,0.0,1.0,0.6666666666666667,0.6666666666666667,0.6666666666666667
Feldman-GaussianNB,lambda=1.0,7,0.8518518518518519,0.7692307692307693,0.9285714285714286,0.848901098901099,0.7095968730749328,1.0416666666666667,1.0416666666666665,1.0166666666666666,0.8,0.8333333333333334,1.0,0.8777777777777778,1.0416666666666667,1.25,1.1458333333333335,1.0333333333333332,1.2,1.1166666666666667,0.6666666666666666,1.0,1.0,0.8888888888888888,1.5,1.5,1.5,1.3333333333333335,1.3333333333333335,1.3333333333333335,1.0,0.75,1.0,0.9166666666666666,0.75,1.0,0.875,0.75,1.0,0.875,0.0,0.25,0.0,0.08333333333333333,0.0,1.0,0.5,1.25,1.0,1.125,0.33333333333333337,0.0,0.0,0.11111111111111112,0.0,0.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,1.0,0.8888888888888888,0.6666666666666666,1.0,0.8333333333333333,0.6666666666666666,1.0,0.8333333333333333,0.3333333333333333,0.0,0.0,0.1111111111111111,0.0,0.0,1.0,0.6666666666666667,0.6666666666666667,0.6666666666666667
Feldman-GaussianNB,lambda=1.0,8,0.8148148148148148,0.9230769230769231,0.7142857142857143,0.8186813186813187,0.6481357265881276,0.9722222222222223,0.9722222222222223,0.9833333333333334,0.8666666666666667,0.6666666666666666,0.8333333333333334,0.7888888888888889,0.7692307692307692,0.9615384615384616,0.8653846153846154,0.7999999999999999,0.9666666666666667,0.8833333333333333,0.8888888888888888,1.0,1.0,0.9629629629629629,1.125,1.125,1.125,1.1111111111111112,1.1111111111111112,1.1111111111111112,0.8333333333333334,0.5,0.75,0.6944444444444445,0.6,0.8999999999999999,0.75,0.6666666666666666,0.9166666666666666,0.7916666666666666,0.16666666666666663,0.5,0.25,0.3055555555555555,3.000000000000001,1.5000000000000004,2.250000000000001,1.3333333333333335,1.0833333333333335,1.2083333333333335,0.11111111111111116,0.0,0.0,0.037037037037037056,0.0,0.0,1.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.5,0.6666666666666666,0.6851851851851851,0.5625,0.75,0.65625,0.6111111111111112,0.7777777777777778,0.6944444444444444,0.16666666666666666,0.0,0.0,0.05555555555555555,0.0,0.0,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334
Feldman-GaussianNB,lambda=1.0,9,0.8148148148148148,0.9230769230769231,0.7142857142857143,0.8186813186813187,0.6481357265881276,0.9722222222222223,0.9722222222222223,0.9833333333333334,0.8666666666666667,0.6666666666666666,0.8333333333333334,0.7888888888888889,0.7692307692307692,0.9615384615384616,0.8653846153846154,0.7999999999999999,0.9666666666666667,0.8833333333333333,0.8888888888888888,1.0,1.0,0.9629629629629629,1.125,1.125,1.125,1.1111111111111112,1.1111111111111112,1.1111111111111112,0.8333333333333334,0.5,0.75,0.6944444444444445,0.6,0.8999999999999999,0.75,0.6666666666666666,0.9166666666666666,0.7916666666666666,0.16666666666666663,0.5,0.25,0.3055555555555555,3.000000000000001,1.5000000000000004,2.250000000000001,1.3333333333333335,1.0833333333333335,1.2083333333333335,0.11111111111111116,0.0,0.0,0.037037037037037056,0.0,0.0,1.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.5,0.6666666666666666,0.6851851851851851,0.5625,0.75,0.65625,0.6111111111111112,0.7777777777777778,0.6944444444444444,0.16666666666666666,0.0,0.0,0.05555555555555555,0.0,0.0,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334
Feldman-LR,lambda=1.0,0,0.8148148148148148,0.7692307692307693,0.8571428571428571,0.8131868131868132,0.6298438669252061,1.25,1.25,1.1,0.8,0.8333333333333334,0.8333333333333334,0.8222222222222223,1.0416666666666667,1.0416666666666667,1.0416666666666667,1.0333333333333332,1.0333333333333332,1.0333333333333332,0.6666666666666666,1.0,1.0,0.8888888888888888,1.5,1.5,1.5,1.3333333333333335,1.3333333333333335,1.3333333333333335,1.0,0.75,0.75,0.8333333333333334,0.75,0.75,0.75,0.75,0.75,0.75,0.0,0.25,0.25,0.16666666666666666,0.0,0.0,1.0,1.25,1.25,1.25,0.33333333333333337,0.0,0.0,0.11111111111111112,0.0,0.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.7777777777777777,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0,0.1111111111111111,0.0,0.0,1.0,0.6666666666666667,0.6666666666666667,0.6666666666666667
Feldman-LR,lambda=1.0,1,0.8518518518518519,0.7692307692307693,0.9285714285714286,0.848901098901099,0.7095968730749328,1.0416666666666667,1.0416666666666665,1.0166666666666666,0.8,0.8333333333333334,1.0,0.8777777777777778,1.0416666666666667,1.25,1.1458333333333335,1.0333333333333332,1.2,1.1166666666666667,0.6666666666666666,1.0,1.0,0.8888888888888888,1.5,1.5,1.5,1.3333333333333335,1.3333333333333335,1.3333333333333335,1.0,0.75,1.0,0.9166666666666666,0.75,1.0,0.875,0.75,1.0,0.875,0.0,0.25,0.0,0.08333333333333333,0.0,1.0,0.5,1.25,1.0,1.125,0.33333333333333337,0.0,0.0,0.11111111111111112,0.0,0.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,1.0,0.8888888888888888,0.6666666666666666,1.0,0.8333333333333333,0.6666666666666666,1.0,0.8333333333333333,0.3333333333333333,0.0,0.0,0.1111111111111111,0.0,0.0,1.0,0.6666666666666667,0.6666666666666667,0.6666666666666667
Feldman-LR,lambda=1.0,2,0.7407407407407407,0.6923076923076923,0.7857142857142857,0.739010989010989,0.48067031949555206,1.7500000000000002,1.75,1.25,0.7333333333333333,0.8333333333333334,0.6666666666666666,0.7444444444444445,1.1363636363636365,0.9090909090909091,1.0227272727272727,1.1,0.9333333333333333,1.0166666666666666,0.5555555555555556,1.0,1.0,0.8518518518518517,1.7999999999999998,1.7999999999999998,1.7999999999999998,1.4444444444444444,1.4444444444444444,1.4444444444444444,1.0,0.75,0.5,0.75,0.75,0.5,0.625,0.75,0.5,0.625,0.0,0.25,0.5,0.25,0.0,0.0,1.0,1.25,1.5,1.375,0.4444444444444444,0.0,0.0,0.14814814814814814,0.0,0.0,1.0,0.5555555555555556,0.5555555555555556,0.5555555555555556,1.0,0.6666666666666666,0.5,0.7222222222222222,0.6666666666666666,0.5,0.5833333333333333,0.6666666666666666,0.5,0.5833333333333333,0.4,0.0,0.0,0.13333333333333333,0.0,0.0,1.0,0.6,0.6,0.6
Feldman-LR,lambda=1.0,3,0.7777777777777778,0.9230769230769231,0.6428571428571429,0.7829670329670331,0.5855676421026854,0.8750000000000001,0.875,0.9166666666666667,0.8,0.6666666666666666,0.8333333333333334,0.7666666666666667,0.8333333333333333,1.0416666666666667,0.9375,0.8666666666666666,1.0333333333333332,0.95,0.8888888888888888,1.0,1.0,0.9629629629629629,1.125,1.125,1.125,1.1111111111111112,1.1111111111111112,1.1111111111111112,0.6666666666666666,0.5,0.75,0.6388888888888888,0.75,1.125,0.9375,0.8333333333333334,1.0833333333333335,0.9583333333333335,0.33333333333333337,0.5,0.25,0.36111111111111116,1.4999999999999998,0.7499999999999999,1.1249999999999998,1.1666666666666665,0.9166666666666666,1.0416666666666665,0.11111111111111116,0.0,0.0,0.037037037037037056,0.0,0.0,1.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8,0.5,0.6666666666666666,0.6555555555555556,0.625,0.8333333333333333,0.7291666666666666,0.7,0.8666666666666666,0.7833333333333332,0.2,0.0,0.0,0.06666666666666667,0.0,0.0,1.0,0.8,0.8,0.8
Feldman-LR,lambda=1.0,4,0.8148148148148148,0.6153846153846154,1.0,0.8076923076923077,0.6733804983414345,1.25,1.25,1.0666666666666667,0.6666666666666666,1.0,1.0,0.8888888888888888,1.5,1.5,1.5,1.3333333333333335,1.3333333333333335,1.3333333333333335,0.4444444444444444,1.0,1.0,0.8148148148148149,2.25,2.25,2.25,1.5555555555555556,1.5555555555555556,1.5555555555555556,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5555555555555556,0.0,0.0,0.1851851851851852,0.0,0.0,1.0,0.4444444444444444,0.4444444444444444,0.4444444444444444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.45454545454545453,0.0,0.0,0.15151515151515152,0.0,0.0,1.0,0.5454545454545454,0.5454545454545454,0.5454545454545454
Feldman-LR,lambda=1.0,5,0.8518518518518519,0.8461538461538461,0.8571428571428571,0.8516483516483516,0.7032967032967034,1.0714285714285714,1.0714285714285714,1.0333333333333332,0.8666666666666667,0.8333333333333334,0.8333333333333334,0.8444444444444446,0.9615384615384616,0.9615384615384616,0.9615384615384616,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.7777777777777778,1.0,1.0,0.9259259259259259,1.2857142857142856,1.2857142857142856,1.2857142857142856,1.2222222222222223,1.2222222222222223,1.2222222222222223,1.0,0.75,0.75,0.8333333333333334,0.75,0.75,0.75,0.75,0.75,0.75,0.0,0.25,0.25,0.16666666666666666,0.0,0.0,1.0,1.25,1.25,1.25,0.2222222222222222,0.0,0.0,0.07407407407407407,0.0,0.0,1.0,0.7777777777777778,0.7777777777777778,0.7777777777777778,1.0,0.6666666666666666,0.6666666666666666,0.7777777777777777,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.25,0.0,0.0,0.08333333333333333,0.0,0.0,1.0,0.75,0.75,0.75
Feldman-LR,lambda=1.0,6,0.7037037037037037,0.7692307692307693,0.6428571428571429,0.7060439560439561,0.4143709650823724,1.09375,1.09375,1.05,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.7222222222222222,1.0,1.2500000000000002,1.125,1.0,1.1666666666666667,1.0833333333333335,0.6666666666666666,1.0,1.0,0.8888888888888888,1.5,1.5,1.5,1.3333333333333335,1.3333333333333335,1.3333333333333335,0.6666666666666666,0.5,0.75,0.6388888888888888,0.75,1.125,0.9375,0.8333333333333334,1.0833333333333335,0.9583333333333335,0.33333333333333337,0.5,0.25,0.36111111111111116,1.4999999999999998,0.7499999999999999,1.1249999999999998,1.1666666666666665,0.9166666666666666,1.0416666666666665,0.33333333333333337,0.0,0.0,0.11111111111111112,0.0,0.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.75,0.5,0.6666666666666666,0.6388888888888888,0.6666666666666666,0.8888888888888888,0.7777777777777777,0.75,0.9166666666666666,0.8333333333333333,0.42857142857142855,0.0,0.0,0.14285714285714285,0.0,0.0,1.0,0.5714285714285714,0.5714285714285714,0.5714285714285714
Feldman-LR,lambda=1.0,7,0.8148148148148148,0.6923076923076923,0.9285714285714286,0.8104395604395604,0.6424188694912957,1.2500000000000002,1.25,1.0833333333333335,0.7333333333333333,0.8333333333333334,1.0,0.8555555555555555,1.1363636363636365,1.3636363636363638,1.25,1.1,1.2666666666666666,1.1833333333333333,0.5555555555555556,1.0,1.0,0.8518518518518517,1.7999999999999998,1.7999999999999998,1.7999999999999998,1.4444444444444444,1.4444444444444444,1.4444444444444444,1.0,0.75,1.0,0.9166666666666666,0.75,1.0,0.875,0.75,1.0,0.875,0.0,0.25,0.0,0.08333333333333333,0.0,1.0,0.5,1.25,1.0,1.125,0.4444444444444444,0.0,0.0,0.14814814814814814,0.0,0.0,1.0,0.5555555555555556,0.5555555555555556,0.5555555555555556,1.0,0.6666666666666666,1.0,0.8888888888888888,0.6666666666666666,1.0,0.8333333333333333,0.6666666666666666,1.0,0.8333333333333333,0.4,0.0,0.0,0.13333333333333333,0.0,0.0,1.0,0.6,0.6,0.6
Feldman-LR,lambda=1.0,8,0.8518518518518519,0.8461538461538461,0.8571428571428571,0.8516483516483516,0.7032967032967034,1.0714285714285714,1.0714285714285714,1.0333333333333332,0.8666666666666667,0.8333333333333334,0.8333333333333334,0.8444444444444446,0.9615384615384616,0.9615384615384616,0.9615384615384616,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.7777777777777778,1.0,1.0,0.9259259259259259,1.2857142857142856,1.2857142857142856,1.2857142857142856,1.2222222222222223,1.2222222222222223,1.2222222222222223,1.0,0.75,0.75,0.8333333333333334,0.75,0.75,0.75,0.75,0.75,0.75,0.0,0.25,0.25,0.16666666666666666,0.0,0.0,1.0,1.25,1.25,1.25,0.2222222222222222,0.0,0.0,0.07407407407407407,0.0,0.0,1.0,0.7777777777777778,0.7777777777777778,0.7777777777777778,1.0,0.6666666666666666,0.6666666666666666,0.7777777777777777,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.25,0.0,0.0,0.08333333333333333,0.0,0.0,1.0,0.75,0.75,0.75
Feldman-LR,lambda=1.0,9,0.8518518518518519,1.0,0.7142857142857143,0.8571428571428572,0.7390659560519331,1.1111111111111112,1.1111111111111112,1.0666666666666667,1.0,0.6666666666666666,0.6666666666666666,0.7777777777777777,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.6666666666666666,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.3333333333333333,0.0,0.0,1.0,1.5,1.5,1.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.6666666666666666,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Feldman-DecisionTree,lambda=1.0,0,0.8148148148148148,0.7692307692307693,0.8571428571428571,0.8131868131868132,0.6298438669252061,1.25,1.25,1.1,0.8,0.8333333333333334,0.8333333333333334,0.8222222222222223,1.0416666666666667,1.0416666666666667,1.0416666666666667,1.0333333333333332,1.0333333333333332,1.0333333333333332,0.6666666666666666,1.0,1.0,0.8888888888888888,1.5,1.5,1.5,1.3333333333333335,1.3333333333333335,1.3333333333333335,1.0,0.75,0.75,0.8333333333333334,0.75,0.75,0.75,0.75,0.75,0.75,0.0,0.25,0.25,0.16666666666666666,0.0,0.0,1.0,1.25,1.25,1.25,0.33333333333333337,0.0,0.0,0.11111111111111112,0.0,0.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.7777777777777777,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0,0.1111111111111111,0.0,0.0,1.0,0.6666666666666667,0.6666666666666667,0.6666666666666667
Feldman-DecisionTree,lambda=1.0,1,0.7777777777777778,0.6153846153846154,0.9285714285714286,0.771978021978022,0.576556660197055,1.0,1.0,1.0,0.7333333333333333,1.0,0.6666666666666666,0.7999999999999999,1.3636363636363638,0.9090909090909091,1.1363636363636365,1.2666666666666666,0.9333333333333333,1.1,0.5555555555555556,1.0,0.5,0.6851851851851851,1.7999999999999998,0.8999999999999999,1.3499999999999999,1.4444444444444444,0.9444444444444444,1.1944444444444444,1.0,1.0,0.75,0.9166666666666666,1.0,0.75,0.875,1.0,0.75,0.875,0.0,0.0,0.25,0.08333333333333333,1.0,0.0,0.5,1.0,1.25,1.125,0.4444444444444444,0.0,0.5,0.3148148148148148,0.0,1.125,0.5625,0.5555555555555556,1.0555555555555556,0.8055555555555556,1.0,1.0,0.5,0.8333333333333334,1.0,0.5,0.75,1.0,0.5,0.75,0.4,0.0,0.25,0.21666666666666667,0.0,0.625,0.3125,0.6,0.85,0.725
Feldman-DecisionTree,lambda=1.0,2,0.8148148148148148,0.8461538461538461,0.7857142857142857,0.8159340659340659,0.6318681318681318,1.25,1.25,1.1166666666666667,0.8666666666666667,0.6666666666666666,0.8333333333333334,0.7888888888888889,0.7692307692307692,0.9615384615384616,0.8653846153846154,0.7999999999999999,0.9666666666666667,0.8833333333333333,0.7777777777777778,1.0,1.0,0.9259259259259259,1.2857142857142856,1.2857142857142856,1.2857142857142856,1.2222222222222223,1.2222222222222223,1.2222222222222223,1.0,0.5,0.75,0.75,0.5,0.75,0.625,0.5,0.75,0.625,0.0,0.5,0.25,0.25,0.0,0.0,1.0,1.5,1.25,1.375,0.2222222222222222,0.0,0.0,0.07407407407407407,0.0,0.0,1.0,0.7777777777777778,0.7777777777777778,0.7777777777777778,1.0,0.5,0.6666666666666666,0.7222222222222222,0.5,0.6666666666666666,0.5833333333333333,0.5,0.6666666666666666,0.5833333333333333,0.25,0.0,0.0,0.08333333333333333,0.0,0.0,1.0,0.75,0.75,0.75
