Algorithm name,trial,data type,baseline DI Binary,post-alg DI Binary,baseline DI avg all,post-alg DI avg all,baseline CV,post-alg CV
Feldman-SVM-accuracy,4,numerical,0.928571429,0.945165945,0.95,lambda,0.95,
Feldman-SVM-accuracy,4,numerical,0.875,0.896464646,0.9,lambda,1,
Feldman-SVM-accuracy,4,numerical-binsensitive,0.454545455,0.8125,0.454545455,0.8125,0.7,0.85
Feldman-SVM-accuracy,4,numerical-binsensitive,0.833333333,0.833333333,0.9,lambda,0,
Feldman-SVM-accuracy,4,numerical-binsensitive,0.769230769,0.769230769,0.85,lambda,0.05,
Feldman-SVM-accuracy,4,numerical-binsensitive,0.833333333,0.833333333,0.9,lambda,0.1,
Feldman-SVM-accuracy,4,numerical-binsensitive,0.75,0.75,0.85,lambda,0.15,
Feldman-SVM-accuracy,4,numerical-binsensitive,0.846153846,0.846153846,0.9,lambda,0.2,
Feldman-SVM-accuracy,4,numerical-binsensitive,0.846153846,0.846153846,0.9,lambda,0.25,
Feldman-SVM-accuracy,4,numerical-binsensitive,0.714285714,0.714285714,0.8,lambda,0.3,
Feldman-SVM-accuracy,4,numerical-binsensitive,1,1,1,lambda,0.35,
Feldman-SVM-accuracy,4,numerical-binsensitive,0.857142857,0.857142857,0.9,lambda,0.4,
Feldman-SVM-accuracy,4,numerical-binsensitive,0.866666667,0.866666667,0.9,lambda,0.45,
Feldman-SVM-accuracy,4,numerical-binsensitive,0.866666667,0.866666667,0.9,lambda,0.5,
Feldman-SVM-accuracy,4,numerical-binsensitive,1,1,1,lambda,0.55,
Feldman-SVM-accuracy,4,numerical-binsensitive,1,1,1,lambda,0.6,
Feldman-SVM-accuracy,4,numerical-binsensitive,0.8125,0.8125,0.85,lambda,0.65,
Feldman-SVM-accuracy,4,numerical-binsensitive,0.9375,0.9375,0.95,lambda,0.7,
Feldman-SVM-accuracy,4,numerical-binsensitive,1,1,1,lambda,0.75,
Feldman-SVM-accuracy,4,numerical-binsensitive,0.941176471,0.941176471,0.95,lambda,0.8,
Feldman-SVM-accuracy,4,numerical-binsensitive,0.875,0.875,0.9,lambda,0.85,
Feldman-SVM-accuracy,4,numerical-binsensitive,1,1,1,lambda,0.9,
Feldman-SVM-accuracy,4,numerical-binsensitive,1,1,1,lambda,0.95,
Feldman-SVM-accuracy,4,numerical-binsensitive,1,1,1,lambda,1,
Feldman-SVM-accuracy,5,numerical,0.8,0.75,0.787301587,0.73015873,0.875,0.875
Feldman-SVM-accuracy,5,numerical,0.5625,0.547619048,0.854166667,lambda,0,
Feldman-SVM-accuracy,5,numerical,0.642857143,0.62585034,0.895833333,lambda,0.05,
Feldman-SVM-accuracy,5,numerical,1.071428571,1.006802721,1.020833333,lambda,0.1,
Feldman-SVM-accuracy,5,numerical,1.285714286,1.25170068,1.083333333,lambda,0.15,
Feldman-SVM-accuracy,5,numerical,0.9375,0.928571429,0.979166667,lambda,0.2,
Feldman-SVM-accuracy,5,numerical,1.125,1.142857143,1.041666667,lambda,0.25,
Feldman-SVM-accuracy,5,numerical,1.285714286,1.306122449,1.083333333,lambda,0.3,
Feldman-SVM-accuracy,5,numerical,1.125,1.142857143,1.041666667,lambda,0.35,
Feldman-SVM-accuracy,5,numerical,1.35,1.39047619,1.145833333,lambda,0.4,
Feldman-SVM-accuracy,5,numerical,1.2,1.257142857,1.083333333,lambda,0.45,
Feldman-SVM-accuracy,5,numerical,0.923076923,0.967032967,0.958333333,lambda,0.5,
Feldman-SVM-accuracy,5,numerical,0.964285714,0.965986395,0.979166667,lambda,0.55,
Feldman-SVM-accuracy,5,numerical,0.75,0.74829932,0.854166667,lambda,0.6,
Feldman-SVM-accuracy,5,numerical,0.692307692,0.703296703,0.833333333,lambda,0.65,
Feldman-SVM-accuracy,5,numerical,0.461538462,0.43956044,0.708333333,lambda,0.7,
Feldman-SVM-accuracy,5,numerical,0.75,0.73015873,0.875,lambda,0.75,
Feldman-SVM-accuracy,5,numerical,0.75,0.704761905,0.895833333,lambda,0.8,
Feldman-SVM-accuracy,5,numerical,0.666666667,0.634920635,0.875,lambda,0.85,
Feldman-SVM-accuracy,5,numerical,0.5625,0.5,0.854166667,lambda,0.9,
Feldman-SVM-accuracy,5,numerical,0.375,0.333333333,0.791666667,lambda,0.95,
Feldman-SVM-accuracy,5,numerical,0.6,0.533333333,0.916666667,lambda,1,
Feldman-SVM-accuracy,5,numerical-binsensitive,0.8,2.625,0.8,2.625,0.875,1.270833333
Feldman-SVM-accuracy,5,numerical-binsensitive,0.5625,0.5625,0.854166667,lambda,0,
Feldman-SVM-accuracy,5,numerical-binsensitive,0.857142857,0.857142857,0.958333333,lambda,0.05,
Feldman-SVM-accuracy,5,numerical-binsensitive,0.75,0.75,0.916666667,lambda,0.1,
Feldman-SVM-accuracy,5,numerical-binsensitive,0.833333333,0.833333333,0.9375,lambda,0.15,
Feldman-SVM-accuracy,5,numerical-binsensitive,0.75,0.75,0.895833333,lambda,0.2,
Feldman-SVM-accuracy,5,numerical-binsensitive,0.833333333,0.833333333,0.9375,lambda,0.25,
Feldman-SVM-accuracy,5,numerical-binsensitive,0.666666667,0.666666667,0.875,lambda,0.3,
Feldman-SVM-accuracy,5,numerical-binsensitive,1,1,1,lambda,0.35,
Feldman-SVM-accuracy,5,numerical-binsensitive,1.166666667,1.166666667,1.0625,lambda,0.4,
Feldman-SVM-accuracy,5,numerical-binsensitive,1.3125,1.3125,1.104166667,lambda,0.45,
Feldman-SVM-accuracy,5,numerical-binsensitive,1.75,1.75,1.1875,lambda,0.5,
Feldman-SVM-accuracy,5,numerical-binsensitive,2.625,2.625,1.270833333,lambda,0.55,
Feldman-SVM-accuracy,5,numerical-binsensitive,3,3,1.25,lambda,0.6,
Feldman-SVM-accuracy,5,numerical-binsensitive,2.25,2.25,1.208333333,lambda,0.65,
Feldman-SVM-accuracy,5,numerical-binsensitive,1.5,1.5,1.0625,lambda,0.7,
Feldman-SVM-accuracy,5,numerical-binsensitive,1.125,1.125,1.020833333,lambda,0.75,
Feldman-SVM-accuracy,5,numerical-binsensitive,3,3,1.166666667,lambda,0.8,
Feldman-SVM-accuracy,5,numerical-binsensitive,2.25,2.25,1.104166667,lambda,0.85,
Feldman-SVM-accuracy,5,numerical-binsensitive,2.25,2.25,1.104166667,lambda,0.9,
Feldman-SVM-accuracy,5,numerical-binsensitive,2.25,2.25,1.104166667,lambda,0.95,
Feldman-SVM-accuracy,5,numerical-binsensitive,2,2,1.125,lambda,1,
Feldman-SVM-accuracy,6,numerical,0.909090909,0.882352941,0.883838384,0.857843137,0.96,0.92
Feldman-SVM-accuracy,6,numerical,0.833333333,0.793650794,0.906666667,lambda,0,
Feldman-SVM-accuracy,6,numerical,0.897435897,0.854700855,0.946666667,lambda,0.05,
Feldman-SVM-accuracy,6,numerical,0.729166667,0.694444444,0.826666667,lambda,0.1,
Feldman-SVM-accuracy,6,numerical,0.833333333,0.793650794,0.906666667,lambda,0.15,
Feldman-SVM-accuracy,6,numerical,0.833333333,0.793650794,0.906666667,lambda,0.2,
Feldman-SVM-accuracy,6,numerical,0.833333333,0.793650794,0.906666667,lambda,0.25,
Feldman-SVM-accuracy,6,numerical,0.888888889,0.87962963,0.933333333,lambda,0.3,
Feldman-SVM-accuracy,6,numerical,0.888888889,0.87962963,0.933333333,lambda,0.35,
Feldman-SVM-accuracy,6,numerical,0.952380952,0.942460317,0.973333333,lambda,0.4,
Feldman-SVM-accuracy,6,numerical,1.111111111,1.111111111,1.066666667,lambda,0.45,
Feldman-SVM-accuracy,6,numerical,1,0.972222222,1,lambda,0.5,
Feldman-SVM-accuracy,6,numerical,0.784313725,0.735294118,0.853333333,lambda,0.55,
Feldman-SVM-accuracy,6,numerical,0.925925926,0.925925926,0.946666667,lambda,0.6,
Feldman-SVM-accuracy,6,numerical,0.833333333,0.810185185,0.88,lambda,0.65,
Feldman-SVM-accuracy,6,numerical,0.833333333,0.810185185,0.88,lambda,0.7,
Feldman-SVM-accuracy,6,numerical,0.882352941,0.857843137,0.92,lambda,0.75,
Feldman-SVM-accuracy,6,numerical,0.925925926,0.925925926,0.946666667,lambda,0.8,
Feldman-SVM-accuracy,6,numerical,0.925925926,0.925925926,0.946666667,lambda,0.85,
Feldman-SVM-accuracy,6,numerical,1.018518519,1.00308642,1.013333333,lambda,0.9,
Feldman-SVM-accuracy,6,numerical,1.111111111,1.11882716,1.08,lambda,0.95,
Feldman-SVM-accuracy,6,numerical,1.140350877,1.133040936,1.106666667,lambda,1,
Feldman-SVM-accuracy,6,numerical-binsensitive,0.909090909,0.888888889,0.909090909,0.888888889,0.96,0.933333333
Feldman-SVM-accuracy,6,numerical-binsensitive,0.833333333,0.833333333,0.906666667,lambda,0,
Feldman-SVM-accuracy,6,numerical-binsensitive,0.897435897,0.897435897,0.946666667,lambda,0.05,
Feldman-SVM-accuracy,6,numerical-binsensitive,0.897435897,0.897435897,0.946666667,lambda,0.1,
Feldman-SVM-accuracy,6,numerical-binsensitive,0.694444444,0.694444444,0.853333333,lambda,0.15,
Feldman-SVM-accuracy,6,numerical-binsensitive,0.909090909,0.909090909,0.96,lambda,0.2,
Feldman-SVM-accuracy,6,numerical-binsensitive,1.25,1.25,1.08,lambda,0.25,
Feldman-SVM-accuracy,6,numerical-binsensitive,1,1,1,lambda,0.3,
Feldman-SVM-accuracy,6,numerical-binsensitive,0.909090909,0.909090909,0.96,lambda,0.35,
Feldman-SVM-accuracy,6,numerical-binsensitive,0.714285714,0.714285714,0.84,lambda,0.4,
Feldman-SVM-accuracy,6,numerical-binsensitive,1.041666667,1.041666667,1.013333333,lambda,0.45,
Feldman-SVM-accuracy,6,numerical-binsensitive,2.083333333,2.083333333,1.173333333,lambda,0.5,
Feldman-SVM-accuracy,6,numerical-binsensitive,1.904761905,1.904761905,1.253333333,lambda,0.55,
Feldman-SVM-accuracy,6,numerical-binsensitive,1.25,1.25,1.08,lambda,0.6,
Feldman-SVM-accuracy,6,numerical-binsensitive,0.769230769,0.769230769,0.88,lambda,0.65,
Feldman-SVM-accuracy,6,numerical-binsensitive,0.833333333,0.833333333,0.906666667,lambda,0.7,
Feldman-SVM-accuracy,6,numerical-binsensitive,0.952380952,0.952380952,0.973333333,lambda,0.75,
Feldman-SVM-accuracy,6,numerical-binsensitive,0.888888889,0.888888889,0.933333333,lambda,0.8,
Feldman-SVM-accuracy,6,numerical-binsensitive,0.877192982,0.877192982,0.906666667,lambda,0.85,
Feldman-SVM-accuracy,6,numerical-binsensitive,0.925925926,0.925925926,0.946666667,lambda,0.9,
Feldman-SVM-accuracy,6,numerical-binsensitive,0.964912281,0.964912281,0.973333333,lambda,0.95,
Feldman-SVM-accuracy,6,numerical-binsensitive,1.111111111,1.111111111,1.08,lambda,1,
Feldman-SVM-accuracy,7,numerical,0.351515152,0.922727273,0.322222222,0.894166667,0.664576803,0.946708464
Feldman-SVM-accuracy,7,numerical,0.878787879,0.902222222,0.937304075,lambda,0,
Feldman-SVM-accuracy,7,numerical,0.941558442,0.966666667,0.971786834,lambda,0.05,
Feldman-SVM-accuracy,7,numerical,0.753246753,0.75952381,0.880877743,lambda,0.1,
Feldman-SVM-accuracy,7,numerical,1.054545455,1.063333333,1.028213166,lambda,0.15,
Feldman-SVM-accuracy,7,numerical,0.732323232,0.725,0.833855799,lambda,0.2,
Feldman-SVM-accuracy,7,numerical,1.025252525,1.047222222,1.015673981,lambda,0.25,
Feldman-SVM-accuracy,7,numerical,0.77540107,0.767647059,0.868338558,lambda,0.3,
Feldman-SVM-accuracy,7,numerical,0.930481283,0.938235294,0.959247649,lambda,0.35,
Feldman-SVM-accuracy,7,numerical,0.988636364,0.966666667,0.993730408,lambda,0.4,
Feldman-SVM-accuracy,7,numerical,1.054545455,1.031111111,1.028213166,lambda,0.45,
Feldman-SVM-accuracy,7,numerical,1.054545455,1.031111111,1.028213166,lambda,0.5,
Feldman-SVM-accuracy,7,numerical,0.971291866,0.966666667,0.981191223,lambda,0.55,
Feldman-SVM-accuracy,7,numerical,1.025252525,1.02037037,1.015673981,lambda,0.6,
Feldman-SVM-accuracy,7,numerical,0.922727273,0.894166667,0.946708464,lambda,0.65,
Feldman-SVM-accuracy,7,numerical,1.255411255,1.265873016,1.184952978,lambda,0.7,
Feldman-SVM-accuracy,7,numerical,1.318181818,1.329166667,1.219435737,lambda,0.75,
Feldman-SVM-accuracy,7,numerical,1.198347107,1.208333333,1.150470219,lambda,0.8,
Feldman-SVM-accuracy,7,numerical,1.078512397,1.098484848,1.059561129,lambda,0.85,
Feldman-SVM-accuracy,7,numerical,1.054545455,1.0875,1.037617555,lambda,0.9,
Feldman-SVM-accuracy,7,numerical,0.988636364,1.006944444,0.990595611,lambda,0.95,
Feldman-SVM-accuracy,7,numerical,1.078512397,1.098484848,1.059561129,lambda,1,
Feldman-SVM-accuracy,7,numerical-binsensitive,0.351515152,0.753246753,0.351515152,0.753246753,0.664576803,0.880877743
Feldman-SVM-accuracy,7,numerical-binsensitive,0.878787879,0.878787879,0.937304075,lambda,0,
Feldman-SVM-accuracy,7,numerical-binsensitive,0.878787879,0.878787879,0.937304075,lambda,0.05,
Feldman-SVM-accuracy,7,numerical-binsensitive,1.054545455,1.054545455,1.028213166,lambda,0.1,
Feldman-SVM-accuracy,7,numerical-binsensitive,1.153409091,1.153409091,1.084639498,lambda,0.15,
Feldman-SVM-accuracy,7,numerical-binsensitive,1.171717172,1.171717172,1.106583072,lambda,0.2,
Feldman-SVM-accuracy,7,numerical-binsensitive,1.318181818,1.318181818,1.175548589,lambda,0.25,
Feldman-SVM-accuracy,7,numerical-binsensitive,1.240641711,1.240641711,1.141065831,lambda,0.3,
Feldman-SVM-accuracy,7,numerical-binsensitive,1.506493506,1.506493506,1.244514107,lambda,0.35,
Feldman-SVM-accuracy,7,numerical-binsensitive,1.318181818,1.318181818,1.175548589,lambda,0.4,
Feldman-SVM-accuracy,7,numerical-binsensitive,1.506493506,1.506493506,1.244514107,lambda,0.45,
Feldman-SVM-accuracy,7,numerical-binsensitive,1.23030303,1.23030303,1.119122257,lambda,0.5,
Feldman-SVM-accuracy,7,numerical-binsensitive,1.41958042,1.41958042,1.188087774,lambda,0.55,
Feldman-SVM-accuracy,7,numerical-binsensitive,1.198347107,1.198347107,1.07523511,lambda,0.6,
Feldman-SVM-accuracy,7,numerical-binsensitive,1.198347107,1.198347107,1.07523511,lambda,0.65,
Feldman-SVM-accuracy,7,numerical-binsensitive,1.318181818,1.318181818,1.109717868,lambda,0.7,
Feldman-SVM-accuracy,7,numerical-binsensitive,1.054545455,1.054545455,1.018808777,lambda,0.75,
Feldman-SVM-accuracy,7,numerical-binsensitive,0.753246753,0.753246753,0.880877743,lambda,0.8,
Feldman-SVM-accuracy,7,numerical-binsensitive,0.620320856,0.620320856,0.777429467,lambda,0.85,
Feldman-SVM-accuracy,7,numerical-binsensitive,1.085561497,1.085561497,1.05015674,lambda,0.9,
Feldman-SVM-accuracy,7,numerical-binsensitive,0.922727273,0.922727273,0.946708464,lambda,0.95,
Feldman-SVM-accuracy,7,numerical-binsensitive,0.922727273,0.922727273,0.946708464,lambda,1,
Feldman-SVM-accuracy,8,numerical,0.464285714,1,0.473958333,1,0.67032967,1
Feldman-SVM-accuracy,8,numerical,0.675324675,0.640151515,0.862637363,lambda,0,
Feldman-SVM-accuracy,8,numerical,0.619047619,0.586805556,0.824175824,lambda,0.05,
Feldman-SVM-accuracy,8,numerical,0.619047619,0.586805556,0.824175824,lambda,0.1,
Feldman-SVM-accuracy,8,numerical,0.530612245,0.50297619,0.747252747,lambda,0.15,
Feldman-SVM-accuracy,8,numerical,0.742857143,0.704166667,0.901098901,lambda,0.2,
Feldman-SVM-accuracy,8,numerical,0.928571429,0.880208333,0.978021978,lambda,0.25,
Feldman-SVM-accuracy,8,numerical,0.844155844,0.787878788,0.934065934,lambda,0.3,
Feldman-SVM-accuracy,8,numerical,1.031746032,0.962962963,1.010989011,lambda,0.35,
Feldman-SVM-accuracy,8,numerical,0.742857143,0.704166667,0.901098901,lambda,0.4,
Feldman-SVM-accuracy,8,numerical,0.825396825,0.782407407,0.93956044,lambda,0.45,
Feldman-SVM-accuracy,8,numerical,1.114285714,0.975,1.021978022,lambda,0.5,
Feldman-SVM-accuracy,8,numerical,0.795918367,0.696428571,0.945054945,lambda,0.55,
Feldman-SVM-accuracy,8,numerical,0.928571429,0.8125,0.983516484,lambda,0.6,
Feldman-SVM-accuracy,8,numerical,1.857142857,1.841666667,1.164835165,lambda,0.65,
Feldman-SVM-accuracy,8,numerical,1.485714286,1.408333333,1.093406593,lambda,0.7,
Feldman-SVM-accuracy,8,numerical,1.857142857,1.841666667,1.164835165,lambda,0.75,
Feldman-SVM-accuracy,8,numerical,1.06122449,1.005952381,1.016483516,lambda,0.8,
Feldman-SVM-accuracy,8,numerical,1,1,1,lambda,0.85,
Feldman-SVM-accuracy,8,numerical,1.031746032,1.023148148,1.010989011,lambda,0.9,
Feldman-SVM-accuracy,8,numerical,1.06122449,1.083333333,1.032967033,lambda,0.95,
Feldman-SVM-accuracy,8,numerical,0.99047619,1.011111111,0.994505495,lambda,1,
Feldman-SVM-accuracy,8,numerical-binsensitive,0.464285714,1.326530612,0.464285714,1.326530612,0.67032967,1.087912088
Feldman-SVM-accuracy,8,numerical-binsensitive,0.675324675,0.675324675,0.862637363,lambda,0,
Feldman-SVM-accuracy,8,numerical-binsensitive,0.571428571,0.571428571,0.785714286,lambda,0.05,
Feldman-SVM-accuracy,8,numerical-binsensitive,0.825396825,0.825396825,0.93956044,lambda,0.1,
Feldman-SVM-accuracy,8,numerical-binsensitive,0.742857143,0.742857143,0.901098901,lambda,0.15,
Feldman-SVM-accuracy,8,numerical-binsensitive,0.571428571,0.571428571,0.785714286,lambda,0.2,
Feldman-SVM-accuracy,8,numerical-binsensitive,0.742857143,0.742857143,0.901098901,lambda,0.25,
Feldman-SVM-accuracy,8,numerical-binsensitive,1.06122449,1.06122449,1.016483516,lambda,0.3,
Feldman-SVM-accuracy,8,numerical-binsensitive,2.321428571,2.321428571,1.203296703,lambda,0.35,
Feldman-SVM-accuracy,8,numerical-binsensitive,1.547619048,1.547619048,1.126373626,lambda,0.4,
Feldman-SVM-accuracy,8,numerical-binsensitive,1.326530612,1.326530612,1.087912088,lambda,0.45,
Feldman-SVM-accuracy,8,numerical-binsensitive,1.547619048,1.547619048,1.126373626,lambda,0.5,
Feldman-SVM-accuracy,8,numerical-binsensitive,2.321428571,2.321428571,1.203296703,lambda,0.55,
Feldman-SVM-accuracy,8,numerical-binsensitive,2.321428571,2.321428571,1.203296703,lambda,0.6,
Feldman-SVM-accuracy,8,numerical-binsensitive,1.547619048,1.547619048,1.126373626,lambda,0.65,
Feldman-SVM-accuracy,8,numerical-binsensitive,1.326530612,1.326530612,1.087912088,lambda,0.7,
Feldman-SVM-accuracy,8,numerical-binsensitive,2.321428571,2.321428571,1.203296703,lambda,0.75,
Feldman-SVM-accuracy,8,numerical-binsensitive,2.321428571,2.321428571,1.203296703,lambda,0.8,
Feldman-SVM-accuracy,8,numerical-binsensitive,4.642857143,4.642857143,1.28021978,lambda,0.85,
Feldman-SVM-accuracy,8,numerical-binsensitive,4.642857143,4.642857143,1.28021978,lambda,0.9,
Feldman-SVM-accuracy,8,numerical-binsensitive,3.095238095,3.095238095,1.241758242,lambda,0.95,
Feldman-SVM-accuracy,8,numerical-binsensitive,1.547619048,1.547619048,1.126373626,lambda,1,
Feldman-SVM-accuracy,9,numerical,0.132653061,0.781954887,0.116071429,0.769736842,0.532967033,0.840659341
Feldman-SVM-accuracy,9,numerical,0.928571429,0.889880952,0.961538462,lambda,0,
Feldman-SVM-accuracy,9,numerical,0.928571429,0.889880952,0.961538462,lambda,0.05,
Feldman-SVM-accuracy,9,numerical,1,0.958333333,1,lambda,0.1,
Feldman-SVM-accuracy,9,numerical,0.663265306,0.657738095,0.818681319,lambda,0.15,
Feldman-SVM-accuracy,9,numerical,0.714285714,0.708333333,0.857142857,lambda,0.2,
Feldman-SVM-accuracy,9,numerical,0.714285714,0.708333333,0.857142857,lambda,0.25,
Feldman-SVM-accuracy,9,numerical,0.530612245,0.50297619,0.747252747,lambda,0.3,
Feldman-SVM-accuracy,9,numerical,0.495238095,0.469444444,0.708791209,lambda,0.35,
Feldman-SVM-accuracy,9,numerical,0.464285714,0.440104167,0.67032967,lambda,0.4,
Feldman-SVM-accuracy,9,numerical,0.619047619,0.577777778,0.78021978,lambda,0.45,
Feldman-SVM-accuracy,9,numerical,0.515873016,0.481481481,0.664835165,lambda,0.5,
Feldman-SVM-accuracy,9,numerical,0.65,0.622916667,0.730769231,lambda,0.55,
Feldman-SVM-accuracy,9,numerical,0.707482993,0.696428571,0.763736264,lambda,0.6,
Feldman-SVM-accuracy,9,numerical,0.742857143,0.73125,0.802197802,lambda,0.65,
Feldman-SVM-accuracy,9,numerical,0.781954887,0.769736842,0.840659341,lambda,0.7,
Feldman-SVM-accuracy,9,numerical,0.928571429,0.93287037,0.950549451,lambda,0.75,
Feldman-SVM-accuracy,9,numerical,0.742857143,0.73125,0.802197802,lambda,0.8,
Feldman-SVM-accuracy,9,numerical,0.65,0.65,0.730769231,lambda,0.85,
Feldman-SVM-accuracy,9,numerical,0.742857143,0.758333333,0.802197802,lambda,0.9,
Feldman-SVM-accuracy,9,numerical,0.825396825,0.842592593,0.879120879,lambda,0.95,
Feldman-SVM-accuracy,9,numerical,0.742857143,0.758333333,0.802197802,lambda,1,
Feldman-SVM-accuracy,9,numerical-binsensitive,0.132653061,0.714285714,0.132653061,0.714285714,0.532967033,0.857142857
Feldman-SVM-accuracy,9,numerical-binsensitive,0.928571429,0.928571429,0.961538462,lambda,0,
Feldman-SVM-accuracy,9,numerical-binsensitive,0.928571429,0.928571429,0.961538462,lambda,0.05,
Feldman-SVM-accuracy,9,numerical-binsensitive,0.866666667,0.866666667,0.923076923,lambda,0.1,
Feldman-SVM-accuracy,9,numerical-binsensitive,0.742857143,0.742857143,0.851648352,lambda,0.15,
Feldman-SVM-accuracy,9,numerical-binsensitive,0.795918367,0.795918367,0.89010989,lambda,0.2,
Feldman-SVM-accuracy,9,numerical-binsensitive,0.742857143,0.742857143,0.851648352,lambda,0.25,
Feldman-SVM-accuracy,9,numerical-binsensitive,0.795918367,0.795918367,0.89010989,lambda,0.3,
Feldman-SVM-accuracy,9,numerical-binsensitive,0.928571429,0.928571429,0.967032967,lambda,0.35,
Feldman-SVM-accuracy,9,numerical-binsensitive,0.696428571,0.696428571,0.813186813,lambda,0.4,
Feldman-SVM-accuracy,9,numerical-binsensitive,0.928571429,0.928571429,0.961538462,lambda,0.45,
Feldman-SVM-accuracy,9,numerical-binsensitive,0.928571429,0.928571429,0.961538462,lambda,0.5,
Feldman-SVM-accuracy,9,numerical-binsensitive,0.928571429,0.928571429,0.961538462,lambda,0.55,
Feldman-SVM-accuracy,9,numerical-binsensitive,0.742857143,0.742857143,0.851648352,lambda,0.6,
Feldman-SVM-accuracy,9,numerical-binsensitive,0.696428571,0.696428571,0.813186813,lambda,0.65,
Feldman-SVM-accuracy,9,numerical-binsensitive,0.714285714,0.714285714,0.857142857,lambda,0.7,
Feldman-SVM-accuracy,9,numerical-binsensitive,0.714285714,0.714285714,0.857142857,lambda,0.75,
Feldman-SVM-accuracy,9,numerical-binsensitive,1.160714286,1.160714286,1.049450549,lambda,0.8,
Feldman-SVM-accuracy,9,numerical-binsensitive,1.326530612,1.326530612,1.087912088,lambda,0.85,
Feldman-SVM-accuracy,9,numerical-binsensitive,1.160714286,1.160714286,1.049450549,lambda,0.9,
Feldman-SVM-accuracy,9,numerical-binsensitive,1.591836735,1.591836735,1.159340659,lambda,0.95,
Feldman-SVM-accuracy,9,numerical-binsensitive,1.857142857,1.857142857,1.230769231,lambda,1,
Feldman-GaussianNB-DIavgall,0,numerical,0.5,0.8,0.416666667,0.791666667,0.75,0.9
Feldman-GaussianNB-DIavgall,0,numerical,0.5,0.451388889,0.7,lambda,0,
Feldman-GaussianNB-DIavgall,0,numerical,0.5,0.451388889,0.7,lambda,0.05,
Feldman-GaussianNB-DIavgall,0,numerical,0.583333333,0.555555556,0.75,lambda,0.1,
Feldman-GaussianNB-DIavgall,0,numerical,0.583333333,0.555555556,0.75,lambda,0.15,
Feldman-GaussianNB-DIavgall,0,numerical,0.583333333,0.555555556,0.75,lambda,0.2,
Feldman-GaussianNB-DIavgall,0,numerical,0.583333333,0.555555556,0.75,lambda,0.25,
Feldman-GaussianNB-DIavgall,0,numerical,0.583333333,0.555555556,0.75,lambda,0.3,
Feldman-GaussianNB-DIavgall,0,numerical,0.583333333,0.555555556,0.75,lambda,0.35,
Feldman-GaussianNB-DIavgall,0,numerical,0.583333333,0.555555556,0.75,lambda,0.4,
Feldman-GaussianNB-DIavgall,0,numerical,0.583333333,0.555555556,0.75,lambda,0.45,
Feldman-GaussianNB-DIavgall,0,numerical,0.583333333,0.555555556,0.75,lambda,0.5,
Feldman-GaussianNB-DIavgall,0,numerical,0.583333333,0.555555556,0.75,lambda,0.55,
Feldman-GaussianNB-DIavgall,0,numerical,0.666666667,0.659722222,0.8,lambda,0.6,
Feldman-GaussianNB-DIavgall,0,numerical,0.666666667,0.659722222,0.8,lambda,0.65,
Feldman-GaussianNB-DIavgall,0,numerical,0.666666667,0.659722222,0.8,lambda,0.7,
Feldman-GaussianNB-DIavgall,0,numerical,0.727272727,0.71969697,0.85,lambda,0.75,
Feldman-GaussianNB-DIavgall,0,numerical,0.727272727,0.71969697,0.85,lambda,0.8,
Feldman-GaussianNB-DIavgall,0,numerical,0.8,0.791666667,0.9,lambda,0.85,
Feldman-GaussianNB-DIavgall,0,numerical,0.727272727,0.71969697,0.85,lambda,0.9,
Feldman-GaussianNB-DIavgall,0,numerical,0.727272727,0.71969697,0.85,lambda,0.95,
Feldman-GaussianNB-DIavgall,0,numerical,0.727272727,0.71969697,0.85,lambda,1,
Feldman-GaussianNB-DIavgall,0,numerical-binsensitive,0.5,0.818181818,0.5,0.818181818,0.75,0.9
Feldman-GaussianNB-DIavgall,0,numerical-binsensitive,0.5,0.5,0.7,lambda,0,
Feldman-GaussianNB-DIavgall,0,numerical-binsensitive,0.5,0.5,0.7,lambda,0.05,
Feldman-GaussianNB-DIavgall,0,numerical-binsensitive,0.5,0.5,0.7,lambda,0.1,
Feldman-GaussianNB-DIavgall,0,numerical-binsensitive,0.5,0.5,0.7,lambda,0.15,
Feldman-GaussianNB-DIavgall,0,numerical-binsensitive,0.5,0.5,0.7,lambda,0.2,
Feldman-GaussianNB-DIavgall,0,numerical-binsensitive,0.5,0.5,0.7,lambda,0.25,
Feldman-GaussianNB-DIavgall,0,numerical-binsensitive,0.5,0.5,0.7,lambda,0.3,
Feldman-GaussianNB-DIavgall,0,numerical-binsensitive,0.666666667,0.666666667,0.8,lambda,0.35,
Feldman-GaussianNB-DIavgall,0,numerical-binsensitive,0.666666667,0.666666667,0.8,lambda,0.4,
Feldman-GaussianNB-DIavgall,0,numerical-binsensitive,0.666666667,0.666666667,0.8,lambda,0.45,
Feldman-GaussianNB-DIavgall,0,numerical-binsensitive,0.75,0.75,0.85,lambda,0.5,
Feldman-GaussianNB-DIavgall,0,numerical-binsensitive,0.75,0.75,0.85,lambda,0.55,
Feldman-GaussianNB-DIavgall,0,numerical-binsensitive,0.75,0.75,0.85,lambda,0.6,
Feldman-GaussianNB-DIavgall,0,numerical-binsensitive,0.75,0.75,0.85,lambda,0.65,
Feldman-GaussianNB-DIavgall,0,numerical-binsensitive,0.75,0.75,0.85,lambda,0.7,
Feldman-GaussianNB-DIavgall,0,numerical-binsensitive,0.75,0.75,0.85,lambda,0.75,
